N°,NIVEL,DEPARTAMENTO,PROVINCIA,MUNICIPIO/TIOC,ÁREA_Y_GRUPO_DE_EDAD,AÑO,Población_Total,Hombres,Mujeres,Tasa_Total,Tasa_Hombres,Tasa_Mujeres,Brecha
4784,Provincia,Potosí,Daniel Campos,Acasio,40 a 59 ,2024,1191,608,583,98.8245172124265,99.1776315789474,98.4562607204117,0.721370858535707
4785,Provincia,Potosí,Daniel Campos,Acasio,60 o más ,2001,685,354,331,79.2700729927007,95.1977401129944,62.2356495468278,32.9620905661666
4785,Provincia,Potosí,Daniel Campos,Acasio,60 o más ,2012,911,454,457,94.1822173435785,98.8986784140969,89.4967177242888,9.40196068980808
4785,Provincia,Potosí,Daniel Campos,Acasio,60 o más ,2024,992,472,520,95.866935483871,99.364406779661,92.6923076923077,6.67209908735333
4786,Municipio/TIOC,Potosí,Daniel Campos,Llica,Llica,2001,1979,1014,965,96.766043456291,99.112426035503,94.300518134715,4.81190790078792
4786,Municipio/TIOC,Potosí,Daniel Campos,Llica,Llica,2012,2964,1589,1375,98.5155195681512,99.4965387035872,97.3818181818182,2.11472052176899
4786,Municipio/TIOC,Potosí,Daniel Campos,Llica,Llica,2024,3116,1605,1511,98.4274711168164,99.6261682242991,97.1542025148908,2.47196570940827
4787,Municipio/TIOC,Potosí,Daniel Campos,Llica,15 a 24 ,2001,602,326,276,100.0,100.0,100.0,0.0
4787,Municipio/TIOC,Potosí,Daniel Campos,Llica,15 a 24 ,2012,796,446,350,99.2462311557789,99.5515695067265,98.8571428571429,0.694426649583591
4787,Municipio/TIOC,Potosí,Daniel Campos,Llica,15 a 24 ,2024,707,395,312,99.7171145685997,100.0,99.3589743589744,0.641025641025635
4788,Municipio/TIOC,Potosí,Daniel Campos,Llica,25 a 39 ,2001,428,202,226,98.8317757009346,99.5049504950495,98.2300884955752,1.27486199947428
4788,Municipio/TIOC,Potosí,Daniel Campos,Llica,25 a 39 ,2012,837,462,375,99.6415770609319,99.7835497835498,99.4666666666667,0.316883116883119
4788,Municipio/TIOC,Potosí,Daniel Campos,Llica,25 a 39 ,2024,857,447,410,99.7666277712952,100.0,99.5121951219512,0.487804878048777
4789,Municipio/TIOC,Potosí,Daniel Campos,Llica,40 a 59 ,2001,514,260,254,98.2490272373541,98.4615384615385,98.0314960629921,0.430042398546334
4789,Municipio/TIOC,Potosí,Daniel Campos,Llica,40 a 59 ,2012,674,350,324,98.6646884272997,99.7142857142857,97.5308641975309,2.18342151675485
4789,Municipio/TIOC,Potosí,Daniel Campos,Llica,40 a 59 ,2024,847,432,415,98.8193624557261,99.3055555555556,98.3132530120482,0.992302543507364
4790,Municipio/TIOC,Potosí,Daniel Campos,Llica,60 o más ,2001,435,226,209,88.5057471264368,98.2300884955752,77.9904306220096,20.2396578735657
4790,Municipio/TIOC,Potosí,Daniel Campos,Llica,60 o más ,2012,657,331,326,96.0426179604262,98.7915407854985,93.2515337423313,5.54000704316721
4790,Municipio/TIOC,Potosí,Daniel Campos,Llica,60 o más ,2024,705,331,374,95.0354609929078,99.0936555891239,91.4438502673797,7.6498053217442
4796,Municipio/TIOC,Potosí,Daniel Campos,Llica,Rural,2001,1979,1014,965,96.766043456291,99.112426035503,94.300518134715,4.81190790078792
4796,Municipio/TIOC,Potosí,Daniel Campos,Llica,Rural,2012,2964,1589,1375,98.5155195681512,99.4965387035872,97.3818181818182,2.11472052176899
4796,Municipio/TIOC,Potosí,Daniel Campos,Llica,Rural,2024,3116,1605,1511,98.4274711168164,99.6261682242991,97.1542025148908,2.47196570940827
4797,Municipio/TIOC,Potosí,Daniel Campos,Llica,15 a 24 ,2001,602,326,276,100.0,100.0,100.0,0.0
4797,Municipio/TIOC,Potosí,Daniel Campos,Llica,15 a 24 ,2012,796,446,350,99.2462311557789,99.5515695067265,98.8571428571429,0.694426649583591
4797,Municipio/TIOC,Potosí,Daniel Campos,Llica,15 a 24 ,2024,707,395,312,99.7171145685997,100.0,99.3589743589744,0.641025641025635
4798,Municipio/TIOC,Potosí,Daniel Campos,Llica,25 a 39 ,2001,428,202,226,98.8317757009346,99.5049504950495,98.2300884955752,1.27486199947428
4798,Municipio/TIOC,Potosí,Daniel Campos,Llica,25 a 39 ,2012,837,462,375,99.6415770609319,99.7835497835498,99.4666666666667,0.316883116883119
4798,Municipio/TIOC,Potosí,Daniel Campos,Llica,25 a 39 ,2024,857,447,410,99.7666277712952,100.0,99.5121951219512,0.487804878048777
4799,Municipio/TIOC,Potosí,Daniel Campos,Llica,40 a 59 ,2001,514,260,254,98.2490272373541,98.4615384615385,98.0314960629921,0.430042398546334
4799,Municipio/TIOC,Potosí,Daniel Campos,Llica,40 a 59 ,2012,674,350,324,98.6646884272997,99.7142857142857,97.5308641975309,2.18342151675485
4799,Municipio/TIOC,Potosí,Daniel Campos,Llica,40 a 59 ,2024,847,432,415,98.8193624557261,99.3055555555556,98.3132530120482,0.992302543507364
4800,Municipio/TIOC,Potosí,Daniel Campos,Llica,60 o más ,2001,435,226,209,88.5057471264368,98.2300884955752,77.9904306220096,20.2396578735657
4800,Municipio/TIOC,Potosí,Daniel Campos,Llica,60 o más ,2012,657,331,326,96.0426179604262,98.7915407854985,93.2515337423313,5.54000704316721
4800,Municipio/TIOC,Potosí,Daniel Campos,Llica,60 o más ,2024,705,331,374,95.0354609929078,99.0936555891239,91.4438502673797,7.6498053217442
4801,Municipio/TIOC,Potosí,Daniel Campos,Tahua,Tahua,2001,1374,695,679,91.9941775836972,97.6978417266187,86.1561119293078,11.5417297973109
4801,Municipio/TIOC,Potosí,Daniel Campos,Tahua,Tahua,2012,1188,621,567,97.1380471380471,99.5169082125604,94.5326278659612,4.98428034659919
4801,Municipio/TIOC,Potosí,Daniel Campos,Tahua,Tahua,2024,1139,577,562,99.0342405618964,99.4800693240901,98.576512455516,0.9035568685741
4802,Municipio/TIOC,Potosí,Daniel Campos,Tahua,15 a 24 ,2001,374,188,186,98.9304812834225,98.936170212766,98.9247311827957,0.011439029970262
4802,Municipio/TIOC,Potosí,Daniel Campos,Tahua,15 a 24 ,2012,278,146,132,100.0,100.0,100.0,0.0
4802,Municipio/TIOC,Potosí,Daniel Campos,Tahua,15 a 24 ,2024,221,115,106,99.5475113122172,99.1304347826087,100.0,-0.869565217391298
4803,Municipio/TIOC,Potosí,Daniel Campos,Tahua,25 a 39 ,2001,378,200,178,99.2063492063492,100.0,98.314606741573,1.68539325842697
4803,Municipio/TIOC,Potosí,Daniel Campos,Tahua,25 a 39 ,2012,303,167,136,99.009900990099,98.8023952095808,99.2647058823529,-0.462310672772105
4803,Municipio/TIOC,Potosí,Daniel Campos,Tahua,25 a 39 ,2024,287,145,142,100.0,100.0,100.0,0.0
4804,Municipio/TIOC,Potosí,Daniel Campos,Tahua,40 a 59 ,2001,372,179,193,97.0430107526882,99.4413407821229,94.8186528497409,4.62268793238195
4804,Municipio/TIOC,Potosí,Daniel Campos,Tahua,40 a 59 ,2012,353,185,168,98.8668555240793,100.0,97.6190476190476,2.38095238095238
4804,Municipio/TIOC,Potosí,Daniel Campos,Tahua,40 a 59 ,2024,344,176,168,98.8372093023256,98.8636363636364,98.8095238095238,0.0541125541125496
4805,Municipio/TIOC,Potosí,Daniel Campos,Tahua,60 o más ,2001,250,128,122,63.2,89.84375,35.2459016393443,54.5978483606557
4805,Municipio/TIOC,Potosí,Daniel Campos,Tahua,60 o más ,2012,254,123,131,89.3700787401575,99.1869918699187,80.1526717557252,19.0343201141935
4805,Municipio/TIOC,Potosí,Daniel Campos,Tahua,60 o más ,2024,287,141,146,97.9094076655052,100.0,95.8904109589041,4.1095890410959
4811,Municipio/TIOC,Potosí,Daniel Campos,Tahua,Rural,2001,1374,695,679,91.9941775836972,97.6978417266187,86.1561119293078,11.5417297973109
4811,Municipio/TIOC,Potosí,Daniel Campos,Tahua,Rural,2012,1188,621,567,97.1380471380471,99.5169082125604,94.5326278659612,4.98428034659919
4811,Municipio/TIOC,Potosí,Daniel Campos,Tahua,Rural,2024,1139,577,562,99.0342405618964,99.4800693240901,98.576512455516,0.9035568685741
4812,Municipio/TIOC,Potosí,Daniel Campos,Tahua,15 a 24 ,2001,374,188,186,98.9304812834225,98.936170212766,98.9247311827957,0.011439029970262
4812,Municipio/TIOC,Potosí,Daniel Campos,Tahua,15 a 24 ,2012,278,146,132,100.0,100.0,100.0,0.0
4812,Municipio/TIOC,Potosí,Daniel Campos,Tahua,15 a 24 ,2024,221,115,106,99.5475113122172,99.1304347826087,100.0,-0.869565217391298
4813,Municipio/TIOC,Potosí,Daniel Campos,Tahua,25 a 39 ,2001,378,200,178,99.2063492063492,100.0,98.314606741573,1.68539325842697
4813,Municipio/TIOC,Potosí,Daniel Campos,Tahua,25 a 39 ,2012,303,167,136,99.009900990099,98.8023952095808,99.2647058823529,-0.462310672772105
4813,Municipio/TIOC,Potosí,Daniel Campos,Tahua,25 a 39 ,2024,287,145,142,100.0,100.0,100.0,0.0
4814,Municipio/TIOC,Potosí,Daniel Campos,Tahua,40 a 59 ,2001,372,179,193,97.0430107526882,99.4413407821229,94.8186528497409,4.62268793238195
4814,Municipio/TIOC,Potosí,Daniel Campos,Tahua,40 a 59 ,2012,353,185,168,98.8668555240793,100.0,97.6190476190476,2.38095238095238
4814,Municipio/TIOC,Potosí,Daniel Campos,Tahua,40 a 59 ,2024,344,176,168,98.8372093023256,98.8636363636364,98.8095238095238,0.0541125541125496
4815,Municipio/TIOC,Potosí,Daniel Campos,Tahua,60 o más ,2001,250,128,122,63.2,89.84375,35.2459016393443,54.5978483606557
4815,Municipio/TIOC,Potosí,Daniel Campos,Tahua,60 o más ,2012,254,123,131,89.3700787401575,99.1869918699187,80.1526717557252,19.0343201141935
4815,Municipio/TIOC,Potosí,Daniel Campos,Tahua,60 o más ,2024,287,141,146,97.9094076655052,100.0,95.8904109589041,4.1095890410959
4816,Provincia,Potosí,Modesto Omiste,Tahua,Modesto Omiste,2001,20518,9120,11398,83.8775709133444,94.2105263157895,75.609756097561,18.6007702182285
4816,Provincia,Potosí,Modesto Omiste,Tahua,Modesto Omiste,2012,29495,13571,15924,93.2361417189354,97.6788740697075,89.4498869630746,8.22898710663286
4816,Provincia,Potosí,Modesto Omiste,Tahua,Modesto Omiste,2024,34742,16278,18464,94.0936042830004,98.132448703772,90.5329289428076,7.59951976096434
4817,Provincia,Potosí,Modesto Omiste,Tahua,15 a 24 ,2001,6362,2977,3385,98.223828984596,99.5297279140074,97.0753323485968,2.45439556541064
4817,Provincia,Potosí,Modesto Omiste,Tahua,15 a 24 ,2012,8288,4031,4257,99.3967181467181,99.6526916397916,99.154334038055,0.498357601736643
4817,Provincia,Potosí,Modesto Omiste,Tahua,15 a 24 ,2024,7765,3930,3835,99.703799098519,99.6946564885496,99.7131681877445,-0.0185116991948462
4818,Provincia,Potosí,Modesto Omiste,Tahua,25 a 39 ,2001,6191,2711,3480,92.7475367468907,98.1187753596459,88.5632183908046,9.55555696884129
4818,Provincia,Potosí,Modesto Omiste,Tahua,25 a 39 ,2012,9041,4177,4864,97.9869483464219,99.0184342829782,97.1011513157895,1.91728296718875
4818,Provincia,Potosí,Modesto Omiste,Tahua,25 a 39 ,2024,11245,5341,5904,99.1907514450867,99.4195843475005,98.9837398373984,0.435844510102086
4819,Provincia,Potosí,Modesto Omiste,Tahua,40 a 59 ,2001,5328,2378,2950,76.21996996997,93.6921783010934,62.135593220339,31.5565850807544
4819,Provincia,Potosí,Modesto Omiste,Tahua,40 a 59 ,2012,7592,3448,4144,93.1375131717598,98.2888631090487,88.8513513513514,9.43751175769737
4819,Provincia,Potosí,Modesto Omiste,Tahua,40 a 59 ,2024,9571,4383,5188,95.2878487096437,98.6995208761123,92.4055512721666,6.29396960394571
4820,Provincia,Potosí,Modesto Omiste,Tahua,60 o más ,2001,2637,1054,1583,43.9135381114903,70.303605313093,26.3423878711308,43.9612174419622
4820,Provincia,Potosí,Modesto Omiste,Tahua,60 o más ,2012,4574,1915,2659,72.8465238303454,89.5039164490862,60.849943587815,28.6539728612712
4820,Provincia,Potosí,Modesto Omiste,Tahua,60 o más ,2024,6161,2624,3537,75.8643077422496,92.2256097560976,63.7263217415889,28.4992880145086
4821,Provincia,Potosí,Modesto Omiste,Tahua,Urbana,2001,15929,7020,8909,87.3250047083935,96.2962962962963,80.2559209787855,16.0403753175108
4821,Provincia,Potosí,Modesto Omiste,Tahua,Urbana,2012,23237,10637,12600,94.3280113611912,98.082166024255,91.1587301587302,6.9234358655248
4821,Provincia,Potosí,Modesto Omiste,Tahua,Urbana,2024,29095,13530,15565,94.8650970957209,98.4109386548411,91.7828461291359,6.6280925257052
4822,Provincia,Potosí,Modesto Omiste,Tahua,15 a 24 ,2001,5185,2421,2764,98.5342333654774,99.6282527881041,97.575976845152,2.05227594295214
4822,Provincia,Potosí,Modesto Omiste,Tahua,15 a 24 ,2012,6630,3252,3378,99.4570135746606,99.6617466174662,99.2599171107164,0.401829506749778
4822,Provincia,Potosí,Modesto Omiste,Tahua,15 a 24 ,2024,6630,3336,3294,99.7285067873303,99.7302158273381,99.7267759562842,0.00343987105397048
4823,Provincia,Potosí,Modesto Omiste,Tahua,25 a 39 ,2001,4987,2148,2839,93.4228995388009,98.5102420856611,89.573793589292,8.93644849636907
4823,Provincia,Potosí,Modesto Omiste,Tahua,25 a 39 ,2012,7306,3333,3973,98.1932658089242,99.1299129912991,97.4075006292474,1.72241236205171
4823,Provincia,Potosí,Modesto Omiste,Tahua,25 a 39 ,2024,9742,4613,5129,99.2506672141244,99.4363754606547,99.0836420354845,0.352733425170172
4824,Provincia,Potosí,Modesto Omiste,Tahua,40 a 59 ,2001,4057,1799,2258,80.5767808725659,95.7198443579767,68.5119574844996,27.2078868734771
4824,Provincia,Potosí,Modesto Omiste,Tahua,40 a 59 ,2012,5896,2624,3272,94.1824966078697,98.6661585365854,90.5867970660147,8.0793614705707
4824,Provincia,Potosí,Modesto Omiste,Tahua,40 a 59 ,2024,7857,3532,4325,95.8253786432481,98.9524348810872,93.271676300578,5.68075858050916
4825,Provincia,Potosí,Modesto Omiste,Tahua,60 o más ,2001,1700,652,1048,51.3529411764706,78.2208588957055,34.6374045801527,43.5834543155529
4825,Provincia,Potosí,Modesto Omiste,Tahua,60 o más ,2012,3405,1428,1977,76.2995594713656,90.9663865546219,65.7056145675266,25.2607719870953
4825,Provincia,Potosí,Modesto Omiste,Tahua,60 o más ,2024,4866,2049,2817,77.907932593506,93.0209858467545,66.9151579694711,26.1058278772835
4826,Provincia,Potosí,Modesto Omiste,Tahua,Rural,2001,4589,2100,2489,71.9110917411201,87.2380952380952,58.9795098433106,28.2585853947847
